filename,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,Class
Kadri Gopalnath - Venkatachala Nilayam.mp3-6,0.068565279,0.320388185,1619.747794,1775.617371,3109.24266,0.068043284,-229.748566,116.1018617,-27.93424335,20.78443236,-6.252146801,2.634294097,0.319588401,-1.396725682,-6.545620912,-2.612087224,-13.38137264,-8.354305859,-9.459219015,-0.299344307,-2.719488528,-0.84692694,-10.69578855,-5.696536033,-7.684193809,2.95498959,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-7,0.064222686,0.257308141,1758.707133,1663.388952,3045.646487,0.099390448,-236.5389503,113.267012,-42.55580641,23.87947403,-3.802279062,7.469869573,-2.152138164,-2.160876376,-10.38975719,-1.525173001,-10.87407142,-4.406030494,-8.976283261,7.18932069,4.994393729,9.073719422,-5.401075512,-6.253823159,-14.14383448,2.139425711,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-8,0.086550906,0.249571113,1649.960563,1688.241735,2985.548781,0.084491105,-202.9237104,115.7542735,-35.3083902,25.03037306,-4.003551146,4.004756474,-2.974919334,1.614650514,-8.778110721,-1.588408441,-13.54301743,-6.024814725,-9.079083822,4.077465921,1.421768603,1.117459643,-10.14696686,-7.054069984,-9.361763876,4.435128908,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-9,0.094768733,0.248274219,1788.578041,1734.090715,3239.092756,0.098862809,-167.1482629,112.6834048,-47.34528438,24.04171895,-4.228704802,7.803680648,-1.397687226,1.343722535,-7.155616068,-1.489507948,-15.13828019,-4.665330226,-8.142004428,5.412235257,-2.513194012,-2.486193498,-16.53952901,-8.55116334,-12.54236571,1.790465912,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-10,0.09719193,0.238430853,1483.5548,1627.731886,2821.419127,0.06826959,-186.7715552,130.3540742,-37.58658044,30.57466773,-3.436043096,6.325702311,-2.335256407,1.246119434,-6.599388612,0.779288658,-15.06456205,-9.805959799,-10.57128232,2.779856241,-2.936545174,2.785157358,-8.656699029,-5.947463486,-10.24112879,4.093813481,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-11,0.059010316,0.34365026,1551.313525,1852.48721,3153.041303,0.056996074,-223.3300884,127.9881761,-23.9677347,23.99659031,-4.712748086,9.242590921,5.235661985,3.8787138,-3.856166663,-3.181505798,-12.1183025,-5.698428984,-12.1776457,-0.67943162,-4.773282334,0.44704409,-13.88814964,-7.324983943,-13.01533116,3.78171672,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-12,0.072668999,0.246113293,1456.173348,1562.525032,2674.97165,0.068494667,-226.3035585,134.5893365,-40.20324793,24.82621766,-8.333901594,5.103155078,-4.177729633,-0.147002561,-6.568774993,-9.401402111,-14.78120742,-6.217790696,-11.96240745,-2.07650868,-4.943387032,-0.654548204,-11.98421687,-7.312331966,-11.90319031,-0.177034312,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-13,0.083706677,0.234899916,1572.8156,1668.468455,2911.755525,0.079674709,-196.4409366,125.5963371,-40.10198649,26.32078609,-2.380204616,10.00026102,0.807240268,1.296868103,-5.708038336,1.10673619,-11.42620208,-3.516992988,-11.35599068,1.164804201,-1.13762694,1.261337297,-12.19224936,-5.625899302,-12.78165167,4.362286238,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-14,0.106632337,0.236859384,1543.340899,1696.365402,2949.343711,0.066585819,-171.8357445,124.488013,-35.60363236,27.27746267,-7.22413761,3.22908716,-1.776225447,0.250742552,-9.668441344,-0.786024658,-15.4669113,-6.275597167,-11.66287958,1.746162042,-4.806863726,-1.357872602,-10.90366283,-4.123576379,-7.130149468,9.135921987,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-15,0.100045092,0.240116345,1476.18799,1652.837349,2830.531415,0.059929451,-187.8184503,129.8838723,-35.99486271,26.65553677,-8.254575581,4.791077512,-1.942262021,2.519065324,-5.862270466,0.850263205,-13.09902858,-5.910291487,-13.5610179,-0.835040529,-4.075267866,1.330629172,-6.405266882,0.752205444,-4.066190025,7.67376145,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-16,0.091289915,0.24767038,1450.568937,1639.978695,2802.109756,0.05841787,-199.9627103,129.4473996,-35.74462582,25.42519212,-6.648306705,5.482746163,-1.567730158,0.678610369,-7.1846454,-1.049921024,-15.43691517,-7.914752033,-10.58471159,-1.375488312,-2.288411029,-2.038813457,-9.35217506,-5.362328091,-9.636120246,4.749493511,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-17,0.06659779,0.259102858,1394.988526,1608.672795,2631.796764,0.057891461,-222.3016405,137.7360073,-31.20216924,27.42188704,-1.669703424,9.686381067,1.574866989,-2.60169628,-13.39909021,0.548463524,-11.36810741,-3.558273224,-10.07576092,-3.144076771,-2.44923725,-1.692706095,-4.953334576,1.256635976,-7.346318035,4.455952701,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-18,0.07345739,0.259999622,1481.815935,1611.809317,2822.720883,0.0664124,-214.6423491,133.3241267,-35.1991191,28.58270026,-4.694167705,6.841097769,0.808228778,-0.715631306,-10.63139859,4.161515838,-9.772992257,-5.08522338,-7.757100736,-2.199451404,0.18344541,1.691772081,-3.625784834,-0.614876808,-8.063223591,4.870756947,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-19,0.082035653,0.258411874,1220.76573,1552.280351,2377.330713,0.039816446,-225.3428306,140.8325509,-17.9820662,28.01068796,-1.845591394,4.542005879,2.03552337,-0.60157728,-4.661561451,1.485078132,-9.524478934,-6.189498609,-3.969356063,-5.232560228,-5.012411349,-4.233201342,-6.369247763,-4.870210262,-9.559256296,-0.061950151,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-20,0.093003258,0.24950049,1598.34759,1774.666671,3121.989014,0.053741686,-175.8192855,112.6588411,-40.39961282,30.20819151,-4.369576637,6.227642562,2.044137095,6.841450377,-12.29036496,0.96770466,-12.16768525,-6.146430303,-10.63723367,-2.349125175,-7.991294363,-4.908982412,-7.04635714,-6.91918072,-13.47559805,-0.729346318,sindhubhairavi
Dr. N. Ramani - Chandrasekara.mp3-1,0.183095738,0.162538968,990.406858,1154.976911,1559.373904,0.047503114,-298.15561,122.7931315,-37.44633309,-16.57677942,-13.38615616,-11.22377915,-7.775294994,-9.576606381,-14.44260332,-18.50318494,-11.16457044,-9.278999078,-7.265345454,-7.845220603,-7.885464425,-8.930649315,-9.763590613,-9.405196358,-6.177376668,6.687173664,sindhubhairavi
Dr. N. Ramani - Chandrasekara.mp3-2,0.177039772,0.155244593,1043.479572,1102.659634,1513.490848,0.053932403,-277.1534208,131.8064557,-48.64153065,-21.58905512,-24.60206662,-16.49133595,-11.55702687,-16.47813213,-20.54890727,-21.91114907,-12.4051125,-7.915827539,-1.025463484,5.480780323,12.57281883,10.74876157,4.389597783,-4.218027197,-9.311148667,-0.128877088,sindhubhairavi
Dr. N. Ramani - Chandrasekara.mp3-3,0.158671811,0.145025267,942.816688,1088.785088,1373.375029,0.043077593,-283.8844332,136.5663926,-42.32665654,-18.97164339,-21.79918883,-15.812249,-11.73310104,-16.96078998,-19.40100743,-23.38709337,-15.84520727,-10.4728788,-5.130776098,-0.573262436,3.665440709,3.012102567,0.430086903,-4.149436557,-4.109052644,7.138478299,sindhubhairavi
Dr. N. Ramani - Chandrasekara.mp3-4,0.16550687,0.166596307,944.8450842,1067.356733,1391.608252,0.044930945,-274.8235884,141.0234521,-42.88343501,-17.75995956,-22.81578984,-16.4636878,-14.85701253,-19.8360712,-18.22245157,-24.14135313,-16.32034353,-13.41744382,-10.06429344,-3.491991872,2.096858498,5.600238986,5.873572798,1.468609756,-1.379548839,6.135583271,sindhubhairavi
Dr. N. Ramani - Chandrasekara.mp3-5,0.150766611,0.151786294,1092.954046,1212.836021,1732.939521,0.047713997,-266.9519206,132.2583568,-45.36819286,-17.34677218,-25.51293119,-16.10516182,-17.14598604,-19.13137589,-19.76762979,-19.93529706,-9.301665228,-6.23913475,-3.223086503,-3.320933434,0.426635683,3.282558459,3.837091856,4.755834116,-2.717814916,1.639207081,sindhubhairavi
Dr. N. Ramani - Chandrasekara.mp3-6,0.135230646,0.140081807,1387.37368,1407.559044,2215.053273,0.063716924,-253.3742132,110.3035201,-57.68454633,-17.33636889,-28.97811814,-14.19059125,-19.31352596,-15.43528477,-16.52173324,-8.536035281,7.8260598,10.5859619,7.539966997,0.061935229,-3.285494708,-6.02760845,-8.862603356,-5.427184703,-11.89469344,-2.738607045,sindhubhairavi
Dr. N. Ramani - Chandrasekara.mp3-7,0.137324497,0.157172321,1435.819604,1395.96487,2242.569773,0.073757679,-245.3031922,108.399605,-64.44295376,-22.66246383,-35.31745955,-15.29121729,-17.8746371,-7.912861344,-5.154389653,2.690645452,10.67780043,3.050704402,-8.761508682,-13.93503951,-10.04221194,-4.413264211,-3.188588082,1.123071989,-2.96952342,5.70261427,sindhubhairavi
Dr. N. Ramani - Chandrasekara.mp3-8,0.172056049,0.171759643,1438.045678,1361.589867,2243.403101,0.077982144,-235.4615794,103.0682613,-68.09114442,-28.51213637,-42.15803361,-22.14245372,-11.88508913,2.436712823,6.687214978,8.557421712,5.224286826,-4.395966106,-13.58173204,-11.83892683,-5.27703553,0.4606711,0.089742228,1.364021408,-7.285991318,-1.876909426,sindhubhairavi
Dr. N. Ramani - Chandrasekara.mp3-9,0.192034781,0.159186909,1383.465194,1299.622957,2116.103871,0.077309434,-241.1089932,106.6484819,-61.25315394,-25.5451474,-36.21289097,-14.85792042,-7.907445725,-5.135241557,-10.31167233,-9.322698324,-3.707849974,-1.580967044,-5.260662925,-6.386349134,-3.130216873,1.174910171,2.261625112,3.583738918,-3.218616184,-3.396643423,sindhubhairavi
Dr. N. Ramani - Chandrasekara.mp3-10,0.133265749,0.164333341,999.1767658,1124.062507,1552.207281,0.047440378,-275.4081488,140.4542906,-41.90176309,-19.39009026,-23.5995534,-15.96166255,-19.1057344,-24.66130206,-23.03836859,-18.70262972,-7.310790365,-2.722624804,-5.184180078,-4.497882911,-1.941392473,-0.823494728,3.309621436,2.37887844,3.914044868,10.34068903,sindhubhairavi
Dr. N. Ramani - Chandrasekara.mp3-11,0.126117215,0.187317473,929.6605331,1103.553589,1453.391212,0.044757855,-286.3672781,150.4501096,-38.9941505,-14.63549466,-18.42748869,-11.38710392,-11.83008028,-19.41010673,-20.7120286,-20.68148686,-13.07347667,-11.03832368,-10.60692627,-9.733594286,-6.484153976,-5.617184426,-0.545688445,-0.306786828,-1.947974052,4.670183922,sindhubhairavi
Dr. N. Ramani - Chandrasekara.mp3-12,0.155712798,0.178258297,1050.215377,1163.459963,1616.740224,0.051267264,-275.8257284,133.1398701,-40.10647142,-17.95570644,-18.50982885,-12.6666861,-10.38382005,-19.2006965,-19.32281818,-20.94348868,-13.59101943,-9.808813698,-6.912608985,-0.376131627,3.532854418,7.460893964,10.21576115,3.905753216,-2.26892285,3.269286937,sindhubhairavi
Dr. N. Ramani - Chandrasekara.mp3-13,0.160054818,0.163849661,1104.240493,1303.016357,1811.005716,0.044218176,-255.8451732,130.0158158,-39.65777033,-6.448546426,-6.863537428,-1.684952588,-4.864109694,-11.88409478,-15.45584815,-16.99719181,-10.30711975,-7.947703491,-5.992348297,-0.095852346,-0.02279875,1.120962312,1.213813459,-6.22169759,-8.145556101,3.133493985,sindhubhairavi
Dr. N. Ramani - Chandrasekara.mp3-14,0.167501748,0.164332595,1144.960793,1327.272631,1930.604993,0.044249166,-222.9532381,139.1178564,-44.28840217,-3.961808249,-11.61222323,-0.851192072,-7.084471564,-17.88017395,-20.22029642,-15.90436162,-7.36592205,-8.18337761,-7.554140672,-0.85475781,-2.564253418,1.130813686,3.937061091,0.905141898,-0.300105008,7.37836641,sindhubhairavi
Dr. N. Ramani - Chandrasekara.mp3-15,0.183624879,0.164887611,1172.838763,1347.892276,1996.737926,0.045656564,-216.2351999,135.8894397,-46.96122986,-5.499046829,-9.053735125,-1.011394505,-8.114671811,-15.71659047,-20.47990313,-16.51710906,-8.505868332,-7.74308085,-5.522903219,2.582365414,3.282387512,6.672798024,5.095992206,1.212583812,-1.219891201,3.144494522,sindhubhairavi
Dr. N. Ramani - Chandrasekara.mp3-16,0.173649177,0.169709619,1073.050681,1284.094646,1765.289326,0.043126723,-233.3130269,142.0177652,-45.07826621,-2.565724181,-7.622165917,3.281056922,-2.787018578,-13.09843978,-17.21363674,-15.48672381,-8.137556807,-8.058259844,-8.125322476,-6.056698602,-8.654007305,-7.432286273,-4.991424841,-0.63544407,1.719831212,11.24974505,sindhubhairavi
Dr. N. Ramani - Chandrasekara.mp3-17,0.151492283,0.147352089,1279.030608,1464.178461,2142.087047,0.047706439,-218.6179323,128.0427438,-45.10496183,1.062236473,-8.774543086,-0.142483146,-6.313123337,-7.277193046,-11.70104789,-11.05514661,-2.585732723,1.774504058,-0.432318598,-0.763878908,-10.11628496,-11.00072746,-9.881719323,-6.256398638,-10.53226268,-2.600907068,sindhubhairavi
Dr. N. Ramani - Chandrasekara.mp3-18,0.14108333,0.145998148,1538.922976,1633.509713,2593.734316,0.062096374,-200.5727593,113.375737,-50.61929455,-3.260478245,-12.78728269,-4.046162927,-13.04448044,-6.110424565,-12.28011745,-2.605277601,5.570622733,9.340821789,4.62503688,2.142931886,-10.24464723,-9.576716502,-9.503861969,-5.524867817,-11.96076366,-2.929943995,sindhubhairavi
Dr. N. Ramani - Chandrasekara.mp3-19,0.164340898,0.1648855,1418.499352,1516.085408,2393.852191,0.064357887,-197.4367459,122.2364247,-46.82295766,-4.699910396,-13.48771043,-7.377529774,-16.26236687,-11.83115855,-12.86425286,-5.91585916,3.342420506,9.69950651,9.539511383,6.726194194,-4.277682975,-7.429815479,-8.787609242,-6.894251598,-11.68623212,-6.88532432,sindhubhairavi
Dr. N. Ramani - Chandrasekara.mp3-20,0.20014675,0.176651167,1175.523712,1326.00183,1895.455205,0.056048792,-218.5691819,134.6199411,-38.60521374,-11.00837301,-12.89913484,-7.939780674,-10.9066738,-12.14249155,-16.27371473,-14.03444395,-6.460417514,-0.047985897,6.557888261,10.27603476,8.382696643,8.248375111,3.438409863,-2.71179357,-10.45282852,-7.464145451,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-1,0.059757445,0.218041382,1343.764078,1572.043493,2531.534482,0.052223955,-283.9791216,125.8607255,-24.33636618,25.64817825,-7.622017872,-4.843608864,-5.181658469,-5.635010118,-19.26394074,-7.66110606,-16.06746117,-7.850596656,-9.291515757,-9.545573514,-6.720346574,-2.549722039,1.692605402,-0.111815997,-5.032625325,4.575040071,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-2,0.059757445,0.218041382,1343.764078,1572.043493,2531.534482,0.052223955,-283.9791216,125.8607255,-24.33636618,25.64817825,-7.622017872,-4.843608864,-5.181658469,-5.635010118,-19.26394074,-7.66110606,-16.06746117,-7.850596656,-9.291515757,-9.545573514,-6.720346574,-2.549722039,1.692605402,-0.111815997,-5.032625325,4.575040071,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-3,0.073390104,0.217375464,1372.454261,1573.636035,2667.920475,0.052854908,-238.282298,131.7117862,-30.53584762,25.81740154,-13.9969243,-1.873853816,-3.283716129,-0.365371059,-9.835432273,-6.440032452,-15.01494234,-9.927709406,-10.93913272,-6.975201374,-6.845823267,-0.143912791,-2.133227943,-1.427822532,-4.31925852,5.529059229,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-4,0.101548977,0.237547982,1526.944184,1654.361353,2939.580545,0.064446975,-185.8724512,123.2258667,-38.75873448,27.06355066,-4.093542664,2.27828836,-4.598988316,-3.68241188,-10.34319638,1.033464733,-15.27014927,-7.646920354,-11.32766507,-1.016988659,-4.206644141,-2.034948458,-5.577233726,-1.867506732,-5.862798489,6.15036814,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-5,0.046072531,0.365502922,1566.603918,1874.283548,3190.629489,0.055260646,-253.3365167,125.6039604,-20.70020396,23.05794952,-3.491841203,9.471072903,3.834365526,4.346766369,-1.087665638,-1.717037856,-8.697635961,-6.764623251,-12.16742058,0.316372503,-2.201825338,2.405534534,-12.13068751,-6.505808123,-12.77887148,1.428785196,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-6,0.068565279,0.320388185,1619.747794,1775.617371,3109.24266,0.068043284,-229.748566,116.1018617,-27.93424335,20.78443236,-6.252146801,2.634294097,0.319588401,-1.396725682,-6.545620912,-2.612087224,-13.38137264,-8.354305859,-9.459219015,-0.299344307,-2.719488528,-0.84692694,-10.69578855,-5.696536033,-7.684193809,2.95498959,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-7,0.064222686,0.257308141,1758.707133,1663.388952,3045.646487,0.099390448,-236.5389503,113.267012,-42.55580641,23.87947403,-3.802279062,7.469869573,-2.152138164,-2.160876376,-10.38975719,-1.525173001,-10.87407142,-4.406030494,-8.976283261,7.18932069,4.994393729,9.073719422,-5.401075512,-6.253823159,-14.14383448,2.139425711,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-8,0.086550906,0.249571113,1649.960563,1688.241735,2985.548781,0.084491105,-202.9237104,115.7542735,-35.3083902,25.03037306,-4.003551146,4.004756474,-2.974919334,1.614650514,-8.778110721,-1.588408441,-13.54301743,-6.024814725,-9.079083822,4.077465921,1.421768603,1.117459643,-10.14696686,-7.054069984,-9.361763876,4.435128908,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-9,0.094768733,0.248274219,1788.578041,1734.090715,3239.092756,0.098862809,-167.1482629,112.6834048,-47.34528438,24.04171895,-4.228704802,7.803680648,-1.397687226,1.343722535,-7.155616068,-1.489507948,-15.13828019,-4.665330226,-8.142004428,5.412235257,-2.513194012,-2.486193498,-16.53952901,-8.55116334,-12.54236571,1.790465912,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-10,0.09719193,0.238430853,1483.5548,1627.731886,2821.419127,0.06826959,-186.7715552,130.3540742,-37.58658044,30.57466773,-3.436043096,6.325702311,-2.335256407,1.246119434,-6.599388612,0.779288658,-15.06456205,-9.805959799,-10.57128232,2.779856241,-2.936545174,2.785157358,-8.656699029,-5.947463486,-10.24112879,4.093813481,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-11,0.059010316,0.34365026,1551.313525,1852.48721,3153.041303,0.056996074,-223.3300884,127.9881761,-23.9677347,23.99659031,-4.712748086,9.242590921,5.235661985,3.8787138,-3.856166663,-3.181505798,-12.1183025,-5.698428984,-12.1776457,-0.67943162,-4.773282334,0.44704409,-13.88814964,-7.324983943,-13.01533116,3.78171672,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-12,0.072668999,0.246113293,1456.173348,1562.525032,2674.97165,0.068494667,-226.3035585,134.5893365,-40.20324793,24.82621766,-8.333901594,5.103155078,-4.177729633,-0.147002561,-6.568774993,-9.401402111,-14.78120742,-6.217790696,-11.96240745,-2.07650868,-4.943387032,-0.654548204,-11.98421687,-7.312331966,-11.90319031,-0.177034312,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-13,0.083706677,0.234899916,1572.8156,1668.468455,2911.755525,0.079674709,-196.4409366,125.5963371,-40.10198649,26.32078609,-2.380204616,10.00026102,0.807240268,1.296868103,-5.708038336,1.10673619,-11.42620208,-3.516992988,-11.35599068,1.164804201,-1.13762694,1.261337297,-12.19224936,-5.625899302,-12.78165167,4.362286238,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-14,0.106632337,0.236859384,1543.340899,1696.365402,2949.343711,0.066585819,-171.8357445,124.488013,-35.60363236,27.27746267,-7.22413761,3.22908716,-1.776225447,0.250742552,-9.668441344,-0.786024658,-15.4669113,-6.275597167,-11.66287958,1.746162042,-4.806863726,-1.357872602,-10.90366283,-4.123576379,-7.130149468,9.135921987,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-15,0.100045092,0.240116345,1476.18799,1652.837349,2830.531415,0.059929451,-187.8184503,129.8838723,-35.99486271,26.65553677,-8.254575581,4.791077512,-1.942262021,2.519065324,-5.862270466,0.850263205,-13.09902858,-5.910291487,-13.5610179,-0.835040529,-4.075267866,1.330629172,-6.405266882,0.752205444,-4.066190025,7.67376145,sindhubhairavi
Kadri Gopalnath - Venkatachala Nilayam.mp3-16,0.091289915,0.24767038,1450.568937,1639.978695,2802.109756,0.05841787,-199.9627103,129.4473996,-35.74462582,25.42519212,-6.648306705,5.482746163,-1.567730158,0.678610369,-7.1846454,-1.049921024,-15.43691517,-7.914752033,-10.58471159,-1.375488312,-2.288411029,-2.038813457,-9.35217506,-5.362328091,-9.636120246,4.749493511,sindhubhairavi
